,pokedex_number,name,german_name,japanese_name,is_generation_1,is_generation_2,is_generation_3,is_generation_4,is_generation_5,is_generation_6,is_generation_7,is_generation_8,status,species,types,height,weight,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_types,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
517,431,Glameow,Charmian,ニャルマー (Nyarmar),False,False,False,True,False,False,False,False,Normal,Catty Pokémon,Normal,1'08'',8.6 lbs,3,Limber,Own Tempo,Keen Eye,310,49,55,42,42,37,85,190.0,70.0,62.0,Fast,Field,25.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
518,432,Purugly,Shnurgarst,ブニャット (Bunyatto),False,False,False,True,False,False,False,False,Normal,Tiger Cat Pokémon,Normal,3'03'',96.56 lbs,3,Thick Fat,Own Tempo,Defiant,452,71,82,64,64,59,112,75.0,70.0,158.0,Fast,Field,25.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
519,433,Chingling,Klingplim,リーシャン (Lisyan),False,False,False,True,False,False,False,False,Normal,Bell Pokémon,Psychic,0'08'',1.32 lbs,1,Levitate,,,285,45,30,50,65,50,45,120.0,70.0,57.0,Fast,Undiscovered,50.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
520,434,Stunky,Skunkapuh,スカンプー (Skunpuu),False,False,False,True,False,False,False,False,Normal,Skunk Pokémon,"Poison, Dark",1'04'',42.33 lbs,3,Stench,Aftermath,Keen Eye,329,63,63,47,41,41,74,225.0,70.0,66.0,Medium Fast,Field,50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
521,435,Skuntank,Skuntank,スカタンク (Skutank),False,False,False,True,False,False,False,False,Normal,Skunk Pokémon,"Poison, Dark",3'03'',83.78 lbs,3,Stench,Aftermath,Keen Eye,479,103,93,67,71,61,84,60.0,70.0,168.0,Medium Fast,Field,50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
522,436,Bronzor,Bronzel,ドーミラー (Dohmirror),False,False,False,True,False,False,False,False,Normal,Bronze Pokémon,"Steel, Psychic",1'08'',133.38 lbs,3,Levitate,Heatproof,Heavy Metal,300,57,24,86,24,86,23,255.0,70.0,60.0,Medium Fast,Mineral,,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
523,437,Bronzong,Bronzong,ドータクン (Dohtakun),False,False,False,True,False,False,False,False,Normal,Bronze Bell Pokémon,"Steel, Psychic",4'03'',412.26 lbs,3,Levitate,Heatproof,Heavy Metal,500,67,89,116,79,116,33,90.0,70.0,175.0,Medium Fast,Mineral,,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
524,438,Bonsly,Mobai,ウソハチ (Usohachi),False,False,False,True,False,False,False,False,Normal,Bonsai Pokémon,Rock,1'08'',33.07 lbs,3,Sturdy,Rock Head,Rattled,290,50,80,95,10,45,10,255.0,70.0,58.0,Medium Fast,Undiscovered,50.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
525,439,Mime Jr.,Pantimimi,マネネ (Manene),False,False,False,True,False,False,False,False,Normal,Mime Pokémon,"Psychic, Fairy",2'00'',28.66 lbs,3,Soundproof,Filter,Technician,310,20,25,45,70,90,60,145.0,70.0,62.0,Medium Fast,Undiscovered,50.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
526,440,Happiny,Wonneira,ピンプク (Pinpuku),False,False,False,True,False,False,False,False,Normal,Playhouse Pokémon,Normal,2'00'',53.79 lbs,3,Natural Cure,Serene Grace,Friend Guard,220,100,5,5,15,65,30,130.0,140.0,110.0,Fast,Undiscovered,0.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
527,441,Chatot,Plaudagei,ペラップ (Perap),False,False,False,True,False,False,False,False,Normal,Music Note Pokémon,"Normal, Flying",1'08'',4.19 lbs,3,Keen Eye,Tangled Feet,Big Pecks,411,76,65,45,92,42,91,30.0,35.0,144.0,Medium Slow,Flying,50.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
528,442,Spiritomb,Kryppuk,ミカルゲ (Mikaruge),False,False,False,True,False,False,False,False,Normal,Forbidden Pokémon,"Ghost, Dark",3'03'',238.1 lbs,2,Pressure,,Infiltrator,485,50,92,108,92,108,35,100.0,70.0,170.0,Medium Fast,Amorphous,50.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
529,443,Gible,Kaumalat,フカマル (Fukamaru),False,False,False,True,False,False,False,False,Normal,Land Shark Pokémon,"Dragon, Ground",2'04'',45.19 lbs,2,Sand Veil,,Rough Skin,300,58,70,45,40,45,42,45.0,70.0,60.0,Slow,"Dragon, Monster",50.0,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
530,444,Gabite,Knarksel,ガバイト (Gabite),False,False,False,True,False,False,False,False,Normal,Cave Pokémon,"Dragon, Ground",4'07'',123.46 lbs,2,Sand Veil,,Rough Skin,410,68,90,65,50,55,82,45.0,70.0,144.0,Slow,"Dragon, Monster",50.0,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
531,445,Garchomp,Knakrack,ガブリアス (Gaburias),False,False,False,True,False,False,False,False,Normal,Mach Pokémon,"Dragon, Ground",6'03'',209.44 lbs,2,Sand Veil,,Rough Skin,600,108,130,95,80,85,102,45.0,70.0,270.0,Slow,"Dragon, Monster",50.0,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
532,445,Mega Garchomp,Knakrack,ガブリアス (Gaburias),False,False,False,True,False,False,False,False,Normal,Mach Pokémon,"Dragon, Ground",6'03'',209.44 lbs,1,Sand Force,,,700,108,170,115,120,95,92,45.0,70.0,315.0,Slow,"Dragon, Monster",50.0,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
533,446,Munchlax,Mampfaxo,ゴンベ (Gonbe),False,False,False,True,False,False,False,False,Normal,Big Eater Pokémon,Normal,2'00'',231.49 lbs,3,Pickup,Thick Fat,Gluttony,390,135,85,40,40,85,5,50.0,70.0,78.0,Slow,Undiscovered,87.5,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
534,447,Riolu,Riolu,リオル (Riolu),False,False,False,True,False,False,False,False,Normal,Emanation Pokémon,Fighting,2'04'',44.53 lbs,3,Steadfast,Inner Focus,Prankster,285,40,70,40,35,40,60,75.0,70.0,57.0,Medium Slow,Undiscovered,87.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
535,448,Lucario,Lucario,ルカリオ (Lucario),False,False,False,True,False,False,False,False,Normal,Aura Pokémon,"Fighting, Steel",3'11'',119.05 lbs,3,Steadfast,Inner Focus,Justified,525,70,110,70,115,70,90,45.0,70.0,184.0,Medium Slow,"Field, Human-Like",87.5,25.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
536,448,Mega Lucario,Lucario,ルカリオ (Lucario),False,False,False,True,False,False,False,False,Normal,Aura Pokémon,"Fighting, Steel",4'03'',126.77 lbs,1,Adaptability,,,625,70,145,88,140,70,112,45.0,70.0,219.0,Medium Slow,"Field, Human-Like",87.5,25.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
537,449,Hippopotas,Hippopotas,ヒポポタス (Hippopotas),False,False,False,True,False,False,False,False,Normal,Hippo Pokémon,Ground,2'07'',109.13 lbs,2,Sand Stream,,Sand Force,330,68,72,78,38,42,32,140.0,70.0,66.0,Slow,Field,50.0,30.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
538,450,Hippowdon,Hippoterus,カバルドン (Kabaldon),False,False,False,True,False,False,False,False,Normal,Heavyweight Pokémon,Ground,6'07'',661.39 lbs,2,Sand Stream,,Sand Force,525,108,112,118,68,72,47,60.0,70.0,184.0,Slow,Field,50.0,30.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
539,451,Skorupi,Pionskora,スコルピ (Scorupi),False,False,False,True,False,False,False,False,Normal,Scorpion Pokémon,"Poison, Bug",2'07'',26.46 lbs,3,Battle Armor,Sniper,Keen Eye,330,40,50,90,30,55,65,120.0,70.0,66.0,Slow,"Bug, Water 3",50.0,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
540,452,Drapion,Piondragi,ドラピオン (Dorapion),False,False,False,True,False,False,False,False,Normal,Ogre Scorp Pokémon,"Poison, Dark",4'03'',135.58 lbs,3,Battle Armor,Sniper,Keen Eye,500,70,90,110,60,75,95,45.0,70.0,175.0,Slow,"Bug, Water 3",50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
541,453,Croagunk,Glibunkel,グレッグル (Gureggru),False,False,False,True,False,False,False,False,Normal,Toxic Mouth Pokémon,"Poison, Fighting",2'04'',50.71 lbs,3,Anticipation,Dry Skin,Poison Touch,300,48,61,40,61,40,50,140.0,100.0,60.0,Medium Fast,Human-Like,50.0,10.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
542,454,Toxicroak,Toxiquak,ドクロッグ (Dokurog),False,False,False,True,False,False,False,False,Normal,Toxic Mouth Pokémon,"Poison, Fighting",4'03'',97.89 lbs,3,Anticipation,Dry Skin,Poison Touch,490,83,106,65,86,65,85,75.0,70.0,172.0,Medium Fast,Human-Like,50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
543,455,Carnivine,Venuflibis,マスキッパ (Muskippa),False,False,False,True,False,False,False,False,Normal,Bug Catcher Pokémon,Grass,4'07'',59.52 lbs,1,Levitate,,,454,74,100,72,90,72,46,200.0,70.0,159.0,Slow,Grass,50.0,25.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
544,456,Finneon,Finneon,ケイコウオ (Keikouo),False,False,False,True,False,False,False,False,Normal,Wing Fish Pokémon,Water,1'04'',15.43 lbs,3,Swift Swim,Storm Drain,Water Veil,330,49,49,56,49,61,66,190.0,70.0,66.0,Erratic,Water 2,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
545,457,Lumineon,Lumineon,ネオラント (Neolant),False,False,False,True,False,False,False,False,Normal,Neon Pokémon,Water,3'11'',52.91 lbs,3,Swift Swim,Storm Drain,Water Veil,460,69,69,76,69,86,91,75.0,70.0,161.0,Erratic,Water 2,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
546,458,Mantyke,Mantirps,タマンタ (Tamanta),False,False,False,True,False,False,False,False,Normal,Kite Pokémon,"Water, Flying",3'03'',143.3 lbs,3,Swift Swim,Water Absorb,Water Veil,345,45,20,50,60,120,50,25.0,70.0,69.0,Slow,Undiscovered,50.0,25.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
547,459,Snover,Shnebedeck,ユキカブリ (Yukikaburi),False,False,False,True,False,False,False,False,Normal,Frost Tree Pokémon,"Grass, Ice",3'03'',111.33 lbs,2,Snow Warning,,Soundproof,334,60,62,50,62,60,40,120.0,70.0,67.0,Slow,"Grass, Monster",50.0,20.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
548,460,Abomasnow,Rexblisar,ユキノオー (Yukinooh),False,False,False,True,False,False,False,False,Normal,Frost Tree Pokémon,"Grass, Ice",7'03'',298.73 lbs,2,Snow Warning,,Soundproof,494,90,92,75,92,85,60,60.0,70.0,173.0,Slow,"Grass, Monster",50.0,20.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
549,460,Mega Abomasnow,Rexblisar,ユキノオー (Yukinooh),False,False,False,True,False,False,False,False,Normal,Frost Tree Pokémon,"Grass, Ice",8'10'',407.86 lbs,1,Snow Warning,,,594,90,132,105,132,105,30,60.0,70.0,208.0,Slow,"Grass, Monster",50.0,20.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
550,461,Weavile,Snibunna,マニューラ (Manyula),False,False,False,True,False,False,False,False,Normal,Sharp Claw Pokémon,"Dark, Ice",3'07'',74.96 lbs,2,Pressure,,Pickpocket,510,70,120,65,45,85,125,45.0,35.0,179.0,Medium Slow,Field,50.0,20.0,1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
551,462,Magnezone,Magnezone,ジバコイル (Jibacoil),False,False,False,True,False,False,False,False,Normal,Magnet Area Pokémon,"Electric, Steel",3'11'',396.83 lbs,3,Magnet Pull,Sturdy,Analytic,535,70,70,115,130,90,60,30.0,70.0,241.0,Medium Fast,Mineral,,20.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
552,463,Lickilicky,Schlurplek,ベロベルト (Berobelt),False,False,False,True,False,False,False,False,Normal,Licking Pokémon,Normal,5'07'',308.65 lbs,3,Own Tempo,Oblivious,Cloud Nine,515,110,85,95,80,95,50,30.0,70.0,180.0,Medium Fast,Monster,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
553,464,Rhyperior,Rihornior,ドサイドン (Dosidon),False,False,False,True,False,False,False,False,Normal,Drill Pokémon,"Ground, Rock",7'10'',623.47 lbs,3,Lightning Rod,Solid Rock,Reckless,535,115,140,130,55,55,40,30.0,70.0,241.0,Slow,"Field, Monster",50.0,20.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
554,465,Tangrowth,Tangoloss,モジャンボ (Mojumbo),False,False,False,True,False,False,False,False,Normal,Vine Pokémon,Grass,6'07'',283.51 lbs,3,Chlorophyll,Leaf Guard,Regenerator,535,100,100,125,110,50,50,30.0,70.0,187.0,Medium Fast,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
555,466,Electivire,Elevoltek,エレキブル (Elekible),False,False,False,True,False,False,False,False,Normal,Thunderbolt Pokémon,Electric,5'11'',305.56 lbs,2,Motor Drive,,Vital Spirit,540,75,123,67,95,85,95,30.0,70.0,243.0,Medium Fast,Human-Like,75.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
556,467,Magmortar,Magbrant,ブーバーン (Booburn),False,False,False,True,False,False,False,False,Normal,Blast Pokémon,Fire,5'03'',149.91 lbs,2,Flame Body,,Vital Spirit,540,75,95,67,125,95,83,30.0,70.0,243.0,Medium Fast,Human-Like,75.0,25.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
557,468,Togekiss,Togekiss,トゲキッス (Togekiss),False,False,False,True,False,False,False,False,Normal,Jubilee Pokémon,"Fairy, Flying",4'11'',83.78 lbs,3,Hustle,Serene Grace,Super Luck,545,85,50,95,120,115,80,30.0,70.0,245.0,Fast,"Fairy, Flying",87.5,10.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0
558,469,Yanmega,Yanmega,メガヤンマ (Megayanma),False,False,False,True,False,False,False,False,Normal,Ogre Darner Pokémon,"Bug, Flying",6'03'',113.54 lbs,3,Speed Boost,Tinted Lens,Frisk,515,86,76,86,116,56,95,30.0,70.0,180.0,Medium Fast,Bug,50.0,20.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
559,470,Leafeon,Folipurba,リーフィア (Leafia),False,False,False,True,False,False,False,False,Normal,Verdant Pokémon,Grass,3'03'',56.22 lbs,2,Leaf Guard,,Chlorophyll,525,65,110,130,60,65,95,45.0,35.0,184.0,Medium Fast,Field,87.5,35.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
560,471,Glaceon,Glaziola,グレイシア (Glacia),False,False,False,True,False,False,False,False,Normal,Fresh Snow Pokémon,Ice,2'07'',57.1 lbs,2,Snow Cloak,,Ice Body,525,65,60,110,130,95,65,45.0,35.0,184.0,Medium Fast,Field,87.5,35.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
561,472,Gliscor,Skorgro,グライオン (Glion),False,False,False,True,False,False,False,False,Normal,Fang Scorp Pokémon,"Ground, Flying",6'07'',93.7 lbs,3,Hyper Cutter,Sand Veil,Poison Heal,510,75,95,125,45,75,95,30.0,70.0,179.0,Medium Slow,Bug,50.0,20.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
562,473,Mamoswine,Mamutel,マンムー (Mammoo),False,False,False,True,False,False,False,False,Normal,Twin Tusk Pokémon,"Ice, Ground",8'02'',641.55 lbs,3,Oblivious,Snow Cloak,Thick Fat,530,110,130,80,70,60,80,50.0,70.0,239.0,Slow,Field,50.0,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
563,474,Porygon-Z,Porygon-Z,ポリゴンＺ (Porygon-Z),False,False,False,True,False,False,False,False,Normal,Virtual Pokémon,Normal,2'11'',74.96 lbs,3,Adaptability,Download,Analytic,535,85,80,70,135,75,90,30.0,70.0,241.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
564,475,Gallade,Galagladi,エルレイド (Erureido),False,False,False,True,False,False,False,False,Normal,Blade Pokémon,"Psychic, Fighting",5'03'',114.64 lbs,2,Steadfast,,Justified,518,68,125,65,65,115,80,45.0,35.0,233.0,Slow,"Amorphous, Human-Like",100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
565,475,Mega Gallade,Galagladi,エルレイド (Erureido),False,False,False,True,False,False,False,False,Normal,Blade Pokémon,"Psychic, Fighting",5'03'',124.34 lbs,1,Inner Focus,,,618,68,165,95,65,115,110,45.0,35.0,278.0,Slow,Amorphous,100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
566,476,Probopass,Voluminas,ダイノーズ (Dainose),False,False,False,True,False,False,False,False,Normal,Compass Pokémon,"Rock, Steel",4'07'',749.57 lbs,3,Sturdy,Magnet Pull,Sand Force,525,60,55,145,75,150,40,60.0,70.0,184.0,Medium Fast,Mineral,50.0,20.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
567,477,Dusknoir,Zwirrfinst,ヨノワール (Yonoir),False,False,False,True,False,False,False,False,Normal,Gripper Pokémon,Ghost,7'03'',235.01 lbs,2,Pressure,,Frisk,525,45,100,135,65,135,45,45.0,35.0,236.0,Fast,Amorphous,50.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
568,478,Froslass,Frosdedje,ユキメノコ (Yukimenoko),False,False,False,True,False,False,False,False,Normal,Snow Land Pokémon,"Ice, Ghost",4'03'',58.64 lbs,2,Snow Cloak,,Cursed Body,480,70,80,70,80,70,110,75.0,70.0,168.0,Medium Fast,"Fairy, Mineral",0.0,20.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0
569,479,Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Ghost",1'00'',0.66 lbs,1,Levitate,,,440,50,50,77,95,77,91,45.0,70.0,154.0,Medium Fast,Amorphous,,20.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
570,479,Heat Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Fire",1'00'',0.66 lbs,1,Levitate,,,520,50,65,107,105,107,86,45.0,70.0,182.0,Medium Fast,Amorphous,,20.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
571,479,Wash Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Water",1'00'',0.66 lbs,1,Levitate,,,520,50,65,107,105,107,86,45.0,70.0,182.0,Medium Fast,Amorphous,,20.0,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0
572,479,Frost Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Ice",1'00'',0.66 lbs,1,Levitate,,,520,50,65,107,105,107,86,45.0,70.0,182.0,Medium Fast,Amorphous,,20.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,0.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
573,479,Fan Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Flying",1'00'',0.66 lbs,1,Levitate,,,520,50,65,107,105,107,86,45.0,70.0,182.0,Medium Fast,Amorphous,,20.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
574,479,Mow Rotom,Rotom,ロトム (Rotom),False,False,False,True,False,False,False,False,Normal,Plasma Pokémon,"Electric, Grass",1'00'',0.66 lbs,1,Levitate,,,520,50,65,107,105,107,86,45.0,70.0,182.0,Medium Fast,Amorphous,,20.0,1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
575,480,Uxie,Selfe,ユクシー (Yuxie),False,False,False,True,False,False,False,False,Sub Legendary,Knowledge Pokémon,Psychic,1'00'',0.66 lbs,1,Levitate,,,580,75,75,130,75,130,95,3.0,140.0,261.0,Slow,Undiscovered,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
576,481,Mesprit,Vesprit,エムリット (Emrit),False,False,False,True,False,False,False,False,Sub Legendary,Emotion Pokémon,Psychic,1'00'',0.66 lbs,1,Levitate,,,580,80,105,105,105,105,80,3.0,140.0,261.0,Slow,Undiscovered,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
577,482,Azelf,Tobutz,アグノム (Agnome),False,False,False,True,False,False,False,False,Sub Legendary,Willpower Pokémon,Psychic,1'00'',0.66 lbs,1,Levitate,,,580,75,125,70,125,70,115,3.0,140.0,261.0,Slow,Undiscovered,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
578,483,Dialga,Dialga,ディアルガ (Dialga),False,False,False,True,False,False,False,False,Legendary,Temporal Pokémon,"Steel, Dragon",17'09'',1505.76 lbs,2,Pressure,,Telepathy,680,100,120,120,150,100,90,3.0,0.0,306.0,Slow,Undiscovered,,120.0,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
579,484,Palkia,Palkia,パルキア (Palkia),False,False,False,True,False,False,False,False,Legendary,Spatial Pokémon,"Water, Dragon",13'09'',740.75 lbs,2,Pressure,,Telepathy,680,90,120,100,150,120,100,3.0,0.0,306.0,Slow,Undiscovered,,120.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
580,485,Heatran,Heatran,ヒードラン (Heatran),False,False,False,True,False,False,False,False,Sub Legendary,Lava Dome Pokémon,"Fire, Steel",5'07'',947.99 lbs,2,Flash Fire,,Flame Body,600,91,90,106,130,106,77,3.0,100.0,270.0,Slow,Undiscovered,50.0,10.0,0.5,0.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
